datetime,x_axis,y_axis,to_x_axis,to_y_axis,distance,fee
2023-09-28 00:52:00,127.3788522,36.3458028,127.3842788,36.32030264,4102.85,7320
2023-09-28 00:53:00,127.3867393,36.35146208,127.4214742,36.44602761,13341.48,16800
2023-09-28 00:54:00,127.2577743,36.48936259,127.4365484,36.35237443,28954.98,31200
2023-09-28 00:54:00,127.3384588,36.29894071,127.3722558,36.32370691,5494.78,9480
2023-09-28 00:55:00,127.4347558,36.35710351,127.4633615,36.28888006,9140.87,13320
2023-09-28 00:55:00,127.3404351,36.33912036,127.3581407,36.35437684,2776.7,6360
2023-09-28 00:55:00,127.4352126,36.36293569,127.4271551,36.35126982,2015.42,6000
2023-09-28 00:57:00,127.4400979,36.36861603,127.4217311,36.36253234,2154.48,5880
2023-09-28 00:57:00,127.4456341,36.34079676,127.4399535,36.32817603,1807.9,5760
2023-09-28 00:58:00,127.3394544,36.35154537,127.3325203,36.33834362,2364.19,5880
2023-09-28 00:58:00,127.3393522,36.30463031,127.3825422,36.33291758,6811.17,10680
2023-09-28 00:58:00,127.4359852,36.33235647,127.4354367,36.36575762,4441.5,8760
2023-09-28 00:59:00,127.3269447,36.36416617,127.3741188,36.33178718,7535.01,11640
2023-09-28 00:59:00,127.3786874,36.3001104,127.3714582,36.33267412,4341.58,8280
2023-09-28 01:00:00,127.3462905,36.35896217,127.3266149,36.29396073,10528.25,13800
2023-09-28 01:00:00,127.4290128,36.36064018,127.3979294,36.32853579,5894.39,9480
2023-09-28 01:00:00,127.3775717,36.35163459,127.3391272,36.3089555,7680.56,11040
2023-09-28 01:01:00,127.4269043,36.37115101,127.4316569,36.4489248,9433.89,12840
2023-09-28 01:01:00,127.3897489,36.33768507,127.3663507,36.35154629,3403.13,6840
2023-09-28 01:01:00,127.3732964,36.34759875,127.3593776,36.35392716,1934.83,5760
2023-09-28 01:02:00,127.3932679,36.42301189,127.3859517,36.4374555,2310.76,6240
2023-09-28 01:02:00,127.3499156,36.36061587,127.3424049,36.34836802,2284.02,6360
2023-09-28 01:02:00,127.4269464,36.35122745,127.4300606,36.36685039,2246.98,6360
2023-09-28 01:03:00,127.3130152,36.39170604,127.3205239,36.35949004,4526.08,8040
2023-09-28 01:03:00,127.4268406,36.32699649,127.4371377,36.35506388,5025.1,9240
2023-09-28 01:04:00,127.3709336,36.35158947,127.381828,36.33577356,2572.85,6240
2023-09-28 01:04:00,127.445788,36.33401741,127.4604546,36.32796195,2178.47,5760
2023-09-28 01:05:00,127.4334656,36.33180914,127.385996,36.33531768,5913.56,10080
2023-09-28 01:05:00,127.3754506,36.29827173,127.3850219,36.32659903,3804.9,7920
2023-09-28 01:05:00,127.4270049,36.36087164,127.4370196,36.3585999,1269.01,5280
2023-09-28 01:05:00,127.3776196,36.32592526,127.3942729,36.343921,3000.24,7200
2023-09-28 01:07:00,127.3481224,36.31201807,127.3585462,36.35332878,5357.66,8520
2023-09-28 01:08:00,127.3621857,36.35615784,127.3705787,36.35179833,1013.16,5160
2023-09-28 01:09:00,127.3682278,36.34964723,127.3456732,36.31485619,5920.38,9360
2023-09-28 01:11:00,127.3892546,36.35198546,127.3775858,36.35162964,1328.62,5520
2023-09-28 01:11:00,127.3892933,36.4246342,127.3818938,36.43484223,1723.35,5640
2023-09-28 01:12:00,127.4325616,36.3604701,127.4505414,36.35658894,2469.9,6480
2023-09-28 01:12:00,127.4366583,36.35201658,127.4018566,36.32149825,5277.27,9360
2023-09-28 01:12:00,127.4028087,36.33043146,127.3826095,36.31424265,3080.08,6720
2023-09-28 01:13:00,127.3750514,36.34852574,127.3509528,36.35613548,3537.69,7320
2023-09-28 01:13:00,127.3939686,36.34232843,127.3803399,36.35453254,2392.84,6120
2023-09-28 01:13:00,127.4330565,36.36299539,127.3910946,36.32129716,6852.61,11400
2023-09-28 01:14:00,127.3875017,36.33957269,127.3182932,36.34262736,7847.73,11520
2023-09-28 01:15:00,127.4376368,36.35018382,127.4307713,36.36991181,3036.34,7200
2023-09-28 01:16:00,127.3450039,36.35700633,127.3500289,36.3067634,7248.18,11640
2023-09-28 01:16:00,127.3396288,36.35428098,127.2546235,36.26275819,22681.75,27800
2023-09-28 01:16:00,127.3642144,36.3542496,127.3731621,36.30593163,6632.31,10080
2023-09-28 01:17:00,127.3892879,36.33976014,127.3756234,36.31665306,3810.6,7800
2023-09-28 01:17:00,127.340589,36.29990399,127.3179703,36.37567783,11908.06,15120
2023-09-28 01:17:00,127.4323994,36.33164538,127.3918203,36.31793743,4335.47,8040
2023-09-28 01:18:00,127.3372848,36.29889918,127.3241397,36.29577088,1404.99,5640
2023-09-28 01:19:00,127.4107109,36.32194672,127.3092057,36.33484742,12245.1,15720
2023-09-28 01:19:00,127.4304173,36.325045,127.3866678,36.32947223,4576.99,9600
2023-09-28 01:19:00,127.3865581,36.35129395,127.3767475,36.34182835,1643.73,5520
2023-09-28 01:19:00,127.3806402,36.31281708,127.3800887,36.30234355,1603.9,5160
2023-09-28 01:20:00,127.3803398,36.35505955,127.3324843,36.33841127,5961.93,10680
2023-09-28 01:20:00,127.3763806,36.34906736,127.3131338,36.39424224,8766.4,12120
2023-09-28 01:21:00,127.4276499,36.32931935,127.4367685,36.31385163,2733.85,6240
2023-09-28 01:21:00,127.3794593,36.35130854,127.3398491,36.34651352,4558.52,9000
2023-09-28 01:22:00,127.3448681,36.35860044,127.3709362,36.34758403,3954.13,7680
2023-09-28 01:22:00,127.3910164,36.34014787,127.4177306,36.33015131,3508.65,7680
2023-09-28 01:23:00,127.4512082,36.35775244,127.4487344,36.31612023,6088.66,10080
2023-09-28 01:23:00,127.3355762,36.34265819,127.3754845,36.3502695,4612.12,8880
2023-09-28 01:24:00,127.3508161,36.3058297,127.3779549,36.28946453,5756.9,9360
2023-09-28 01:25:00,127.378552,36.29837607,127.3738563,36.32504351,4000.4,7680
2023-09-28 01:26:00,127.3921697,36.42595483,127.4549529,36.35405643,12309.38,15360
2023-09-28 01:26:00,127.4327925,36.33190304,127.4651956,36.286029,7000.88,10920
2023-09-28 01:26:00,127.3911968,36.31517517,127.3835516,36.42171699,17289.67,20640
2023-09-28 01:27:00,127.4086319,36.32131836,127.3375268,36.34585032,8727.52,13320
2023-09-28 01:27:00,127.4365484,36.35237443,127.4394664,36.36635271,2516.89,6480
2023-09-28 01:27:00,127.438733,36.36526002,127.4440261,36.33508784,4154.75,8040
2023-09-28 01:27:00,127.4262433,36.32880812,127.3355076,36.36314661,10441.85,14400
2023-09-28 01:28:00,127.3884521,36.33509958,127.3725209,36.35209559,3022.01,6960
2023-09-28 01:28:00,127.3739434,36.31927083,127.3729631,36.33122475,2303.24,6000
2023-09-28 01:30:00,127.4267535,36.3271524,127.4452769,36.33408492,2195.04,5640
2023-09-28 01:31:00,127.3327077,36.34845528,127.3818342,36.29448692,10159.39,14160
2023-09-28 01:32:00,127.3695221,36.34482993,127.3847602,36.30755092,5058.51,8880
2023-09-28 01:32:00,127.3926231,36.32002857,127.3812871,36.30068548,2837.52,6840
2023-09-28 01:32:00,127.4243785,36.3274886,127.4457156,36.35371659,4402.65,8400
2023-09-28 01:33:00,127.3772018,36.35176732,127.4419183,36.32616368,7868.34,11640
2023-09-28 01:33:00,127.3186591,36.37345776,127.3840764,36.42284654,10689.51,13680
2023-09-28 01:34:00,127.3745884,36.33249367,127.3447806,36.35821075,6004.3,9360
2023-09-28 01:35:00,127.3769179,36.35187008,127.4632485,36.33043576,11120.06,15600
2023-09-28 01:35:00,127.3867282,36.35062561,127.3213421,36.37595473,7741.58,11280
2023-09-28 01:36:00,127.3405833,36.2996415,127.3370463,36.30962491,1410.41,5160
2023-09-28 01:37:00,127.3764088,36.35205254,127.3710667,36.31897082,3888.21,7680
2023-09-28 01:37:00,127.3897565,36.30567509,127.3910424,36.30610653,125.62,5160
2023-09-28 01:38:00,127.4343907,36.36944326,127.4365977,36.35254705,2512.32,6360
2023-09-28 01:38:00,127.4397841,36.36529517,127.4229978,36.39963484,4756.48,8280
2023-09-28 01:38:00,127.3777736,36.34566263,127.3935071,36.34171795,1760.97,5400
2023-09-28 01:38:00,127.4239885,36.32798079,127.4404545,36.34624987,3146.6,6840
2023-09-28 01:38:00,127.3786394,36.29932743,126.7303685,35.97022765,91550.22,100180
2023-09-28 01:39:00,127.4258726,36.36092401,127.4372855,36.35875966,1406.89,5160
2023-09-28 01:39:00,127.3881072,36.33906599,127.3693417,36.31309401,3984.34,8640
2023-09-28 01:40:00,127.3505568,36.35834067,127.3884453,36.34399311,4478.49,8280
2023-09-28 01:40:00,127.446127,36.33454286,127.4554867,36.33345585,1163.0,5160
2023-09-28 01:41:00,127.4268128,36.3270462,127.4448018,36.36618126,6473.65,9960
2023-09-28 01:43:00,127.3417884,36.35476304,127.3451048,36.29706486,7472.14,11040
2023-09-28 01:43:00,127.3432987,36.35837067,127.3443321,36.34715309,1702.15,5160
2023-09-28 01:44:00,127.3942245,36.34668727,127.4463798,36.34830504,6792.97,10680
2023-09-28 01:44:00,127.4526769,36.35244653,127.4373252,36.35074564,2052.74,5880
2023-09-28 01:45:00,127.3803373,36.29714897,127.3755348,36.35033561,6886.44,10680
2023-09-28 01:46:00,127.3853259,36.29977024,127.3721635,36.31928677,3548.15,7200
2023-09-28 01:47:00,127.4547759,36.30649113,127.4411889,36.35699402,6892.81,11280
2023-09-28 01:48:00,127.4279914,36.35142739,127.450604,36.30327451,8421.47,12600
2023-09-28 01:48:00,127.3433357,36.35846002,127.3458298,36.32343521,4880.58,8880
2023-09-28 01:48:00,127.3398991,36.33212988,127.3455457,36.3209118,2209.97,6000
2023-09-28 01:48:00,127.3908883,36.42598911,127.3177955,36.36643085,12234.88,15600
2023-09-28 01:49:00,127.436549,36.35233244,127.4238031,36.43653304,10291.71,13560
2023-09-28 01:49:00,127.3630979,36.35615786,127.4452396,36.34999016,8617.8,12000
2023-09-28 01:50:00,127.429503,36.32733968,127.3959211,36.35359209,4938.84,8880
2023-09-28 01:50:00,127.4113757,36.32341507,127.3884123,36.31070699,2849.47,6720
2023-09-28 01:51:00,127.4375201,36.3503936,127.4466779,36.36356572,3670.72,6960
2023-09-28 01:51:00,127.4267086,36.32723268,127.4336445,36.36850045,5795.13,9840
2023-09-28 01:51:00,127.3443517,36.36158285,127.3199444,36.31545988,7317.59,10680
2023-09-28 01:52:00,127.3874545,36.34587316,127.3648906,36.30230287,9271.26,12840
2023-09-28 01:53:00,127.3863056,36.30482597,127.3993848,36.31299875,1664.91,5520
2023-09-28 01:53:00,127.4349645,36.36749024,127.4044956,36.32980229,5945.7,9840
2023-09-28 01:53:00,127.4326458,36.3601911,127.4123208,36.33534928,4283.03,8400
2023-09-28 01:54:00,127.3875018,36.34022736,127.4183162,36.33923098,3759.99,7800
2023-09-28 01:54:00,127.3903327,36.42640645,127.3836284,36.4379365,2005.97,5520
2023-09-28 01:55:00,127.4322652,36.36271965,127.4390319,36.35080012,1854.15,6000
2023-09-28 01:55:00,127.3737324,36.32246393,127.3913078,36.31486743,3997.28,8160
2023-09-28 01:56:00,127.3842428,36.33506078,127.3403577,36.35019097,5962.31,9480
2023-09-28 01:57:00,127.3997836,36.34818207,127.405842,36.35964822,2035.88,5760
2023-09-28 01:58:00,127.4520971,36.35610122,127.3908871,36.31361474,8290.09,12240
2023-09-28 02:00:00,127.3500048,36.36013553,127.3459817,36.3209118,5278.62,9120
2023-09-28 02:00:00,127.3488622,36.35696886,127.4567521,36.31907272,12682.93,17640
2023-09-28 02:01:00,127.3739131,36.3520026,127.411927,36.44714117,15466.42,18120
2023-09-28 02:03:00,127.3913621,36.31469632,127.3774788,36.3610373,6687.68,11160
2023-09-28 02:03:00,127.4253655,36.35918769,127.404707,36.32272621,5616.92,9240
2023-09-28 02:03:00,127.3952528,36.35893026,127.4548779,36.35401857,6382.23,10320
2023-09-28 02:03:00,127.4017823,36.34957037,127.3923481,36.34616792,1277.1,5280
2023-09-28 02:05:00,127.4376459,36.35016602,127.4483442,36.33338858,2857.43,6600
2023-09-28 02:05:00,127.3860997,36.33274396,127.3972237,36.32641041,1573.9,5160
2023-09-28 02:05:00,127.3527479,36.35847351,127.3903392,36.33888128,4727.87,8880
2023-09-28 02:05:00,127.4165617,36.33261564,127.3531385,36.29959943,7979.6,12240
2023-09-28 02:06:00,127.4120486,36.32285125,127.4148314,36.33356889,2014.9,5880
2023-09-28 02:07:00,127.3994765,36.31892828,127.4060059,36.33497935,2671.4,6360
2023-09-28 02:07:00,127.4553089,36.305955,127.4624016,36.32987557,3122.65,6720
2023-09-28 02:07:00,127.3469339,36.3576407,127.412643,36.36379078,6878.15,10200
2023-09-28 02:08:00,127.3468811,36.35740761,127.4023055,36.33200694,6815.86,10440
2023-09-28 02:09:00,127.3381455,36.35471991,127.3447348,36.35919935,1060.84,5160
2023-09-28 02:09:00,127.3894056,36.33966118,127.3887308,36.35075063,1847.98,6120
2023-09-28 02:10:00,127.394849,36.3467726,127.381425,36.33424134,3835.83,7680
2023-09-28 02:11:00,127.4104133,36.32186205,127.3417137,36.30029541,6988.12,10680
2023-09-28 02:11:00,127.3850722,36.33436941,127.3795038,36.35422056,3091.48,6480
2023-09-28 02:13:00,127.3908196,36.31358876,127.4028647,36.33038942,2864.8,7680
2023-09-28 02:13:00,127.3619665,36.35615784,127.3803398,36.35520033,2056.12,6000
2023-09-28 02:13:00,127.3446706,36.35772105,127.3158187,36.36953041,4104.42,7920
2023-09-28 02:13:00,127.4468722,36.34403644,127.4496505,36.32692536,2757.33,6840
2023-09-28 02:13:00,127.3891319,36.31628408,127.3752169,36.3464864,4522.47,7920
2023-09-28 02:14:00,127.339416,36.35565728,127.3421078,36.33949546,2413.71,5880
2023-09-28 02:14:00,127.4057565,36.32186173,127.4316504,36.36114069,5763.44,9720
2023-09-28 02:15:00,127.4215409,36.33069593,127.4262318,36.44252942,17609.75,21120
2023-09-28 02:16:00,127.3520975,36.30793585,127.3739584,36.35209291,7344.63,10920
2023-09-28 02:17:00,127.4496517,36.33310134,127.3771654,36.3010935,8654.11,12960
2023-09-28 02:17:00,127.3890776,36.34055342,127.3411756,36.35317507,5142.82,9360
2023-09-28 02:17:00,127.42669,36.35117579,127.3789766,36.34503838,5043.32,9240
2023-09-28 02:18:00,127.3876367,36.34902619,127.3694315,36.34642877,1986.29,5880
2023-09-28 02:18:00,127.3766058,36.35222031,127.3875799,36.42164978,9045.71,12480
2023-09-28 02:20:00,127.4365484,36.35237897,127.3467384,36.35500868,11023.14,15000
2023-09-28 02:20:00,127.3925388,36.32652265,127.3847324,36.29750956,4056.12,7800
2023-09-28 02:20:00,127.4237069,36.32787666,127.4228281,36.3403938,2119.65,5880
2023-09-28 02:21:00,127.3421726,36.3534081,127.3789117,36.34319075,4169.53,7680
2023-09-28 02:22:00,127.422168,36.44633229,127.3731345,36.32588988,18090.41,21480
2023-09-28 02:22:00,127.3878095,36.34047243,127.390192,36.42089069,11576.22,14760
2023-09-28 02:22:00,127.381224,36.35357516,127.3842263,36.3413025,2012.0,5640
2023-09-28 02:23:00,127.38084,36.34714731,127.4323519,36.35129931,5276.52,9240
2023-09-28 02:23:00,127.3892599,36.35259366,127.3713871,36.34418183,2221.32,6000
2023-09-28 02:23:00,127.3822037,36.31220056,127.4049009,36.40196917,12013.52,14760
2023-09-28 02:24:00,127.3506127,36.305782,127.3840817,36.30475155,3428.34,6840
2023-09-28 02:25:00,127.3179532,36.37413212,127.3202,36.48550751,17368.44,21620
2023-09-28 02:27:00,127.3489512,36.30821801,127.3219863,36.38007199,10035.15,14280
2023-09-28 02:27:00,127.4496505,36.32692536,127.4392844,36.32707131,1134.17,5160
2023-09-28 02:28:00,127.4354218,36.36218055,127.4178074,36.33001204,4764.34,8520
2023-09-28 02:28:00,127.4264592,36.3288882,127.4365619,36.35248341,4842.69,8880
2023-09-28 02:28:00,127.3954584,36.37571022,127.3714312,36.35153972,4838.18,8760
2023-09-28 02:28:00,127.4268516,36.3269769,127.3792779,36.29773301,6484.26,10080
2023-09-28 02:29:00,127.4365503,36.35232779,127.385414,36.33764277,6395.43,9720
2023-09-28 02:29:00,127.3767958,36.35191427,127.4309598,36.37072464,7040.15,11520
2023-09-28 02:30:00,127.3778156,36.35024046,127.3703298,36.33429638,2017.47,5640
2023-09-28 02:30:00,127.376124,36.34778499,127.3862063,36.30261136,6503.45,9960
2023-09-28 02:30:00,127.436628,36.35209754,127.4171228,36.34935579,2715.29,6120
2023-09-28 02:30:00,127.3439537,36.36004664,127.2991748,36.48077206,17192.45,20960
2023-09-28 02:30:00,127.343336,36.3584607,127.3829647,36.35271125,4408.87,7800
2023-09-28 02:32:00,127.3692725,36.34967906,127.3719762,36.34619561,592.36,5160
2023-09-28 02:33:00,127.3913415,36.31476113,127.3732739,36.36623835,7823.61,12240
2023-09-28 02:33:00,127.3442229,36.36120054,127.3486802,36.30388503,7210.31,10920
2023-09-28 02:33:00,127.3779916,36.35052612,127.3503229,36.36052557,3714.26,7320
2023-09-28 02:33:00,127.3920253,36.42352893,127.3830976,36.4198962,1523.15,5160
2023-09-28 02:36:00,127.3769852,36.30110518,127.3769852,36.30110518,0.0,5160
2023-09-28 02:36:00,127.3977336,36.31848655,127.3682494,36.34319487,4077.7,8520
2023-09-28 02:36:00,127.3684408,36.34583406,127.3731663,36.32665682,2719.79,6480
2023-09-28 02:36:00,127.4236539,36.32785705,127.4327222,36.32278624,1757.09,5760
2023-09-28 02:37:00,127.3692396,36.35023343,127.3389488,36.34374903,3803.26,8280
2023-09-28 02:37:00,127.3779998,36.35053937,127.3928358,36.30663993,6185.62,11040
2023-09-28 02:38:00,127.3883724,36.33516801,127.3020495,36.35835307,12337.77,15600
2023-09-28 02:38:00,127.3712996,36.35162097,127.3406392,36.3539794,2992.91,7200
2023-09-28 02:38:00,127.4272443,36.3512879,127.4270022,36.35847575,857.26,5160
2023-09-28 02:39:00,127.4365484,36.35238405,127.3939269,36.34668455,5186.0,9000
2023-09-28 02:40:00,127.4267732,36.32711712,127.4608832,36.33094926,4800.34,8160
2023-09-28 02:40:00,127.350252,36.36054125,127.3394972,36.30896313,8825.2,12360
2023-09-28 02:40:00,127.4554576,36.30605701,127.4670522,36.27794312,3605.9,7080
2023-09-28 02:41:00,127.3450779,36.35914423,127.3881728,36.3518005,4956.83,8760
2023-09-28 02:41:00,127.3747108,36.34366168,127.4152694,36.31793622,5784.13,9360
2023-09-28 02:41:00,127.3922868,36.42601815,127.4228524,36.44352844,5277.96,8760
