datetime,x_axis,y_axis,to_x_axis,to_y_axis,distance,fee
2023-05-27 00:29:00,127.3445467,36.35723281,127.3321491,36.34695714,5851.9,7920
2023-05-27 00:29:00,127.3786359,36.3363333,127.3940663,36.32390642,2247.05,4800
2023-05-27 00:30:00,127.3505582,36.35834048,127.3869576,36.35181525,3993.8,6480
2023-05-27 00:30:00,127.4365502,36.35232818,127.3375426,36.34585032,10472.32,12600
2023-05-27 00:30:00,127.4483541,36.33828637,127.3193591,36.37211205,13728.79,15840
2023-05-27 00:30:00,127.3649413,36.35712957,127.3714379,36.34565536,1841.79,4680
2023-05-27 00:31:00,127.4590194,36.32716546,127.4251984,36.34493681,4587.22,7320
2023-05-27 00:31:00,127.3438175,36.35970786,127.3704971,36.36298217,2951.44,5280
2023-05-27 00:32:00,127.4483007,36.33819505,127.4007845,36.35124238,6447.14,8640
2023-05-27 00:32:00,127.4388183,36.36519494,127.4498428,36.35534853,1759.6,4200
2023-05-27 00:33:00,127.4328162,36.33190369,127.447213,36.35557154,4012.29,6480
2023-05-27 00:34:00,127.4236258,36.32784663,127.3912464,36.31503822,3482.73,5880
2023-05-27 00:34:00,127.3917941,36.35127472,127.3671007,36.34235784,3252.04,6000
2023-05-27 00:35:00,127.3412325,36.35330782,127.3034541,36.34225923,4535.6,6840
2023-05-27 00:35:00,127.4365929,36.35254128,127.4120336,36.44642566,12436.46,14280
2023-05-27 00:35:00,127.4296353,36.35219012,127.4370744,36.31204863,5470.67,8400
2023-05-27 00:35:00,127.4334465,36.32972118,127.4558129,36.33413826,2990.75,5160
2023-05-27 00:36:00,127.3823675,36.31413234,127.4493412,36.35084883,8174.92,11160
2023-05-27 00:36:00,127.3418557,36.35500138,127.3059699,36.38126019,6185.31,7920
2023-05-27 00:36:00,127.3777138,36.35007515,127.3365818,36.33132705,5385.23,7200
2023-05-27 00:36:00,127.382828,36.35875939,127.3195878,36.38800624,7820.51,9840
2023-05-27 00:37:00,127.3765779,36.32418699,127.3795036,36.3615038,5271.01,7560
2023-05-27 00:39:00,127.4122439,36.33540192,127.4176573,36.36771524,4749.93,7440
2023-05-27 00:39:00,127.3800534,36.35357804,127.3740256,36.35222715,760.16,3960
2023-05-27 00:39:00,127.4497776,36.35523101,127.4406784,36.35115701,1479.14,4080
2023-05-27 00:40:00,127.3890417,36.35128391,127.3888474,36.31775755,4574.83,6960
2023-05-27 00:41:00,127.3838094,36.37426568,127.4083859,36.40036864,4806.22,6600
2023-05-27 00:41:00,127.3375908,36.29829596,127.3375908,36.29829596,0.0,3960
2023-05-27 00:41:00,127.4369141,36.3515138,127.4239188,36.45400422,12742.88,14760
2023-05-27 00:41:00,127.4323372,36.33186032,127.40749,36.32889381,3631.01,6240
2023-05-27 00:41:00,127.423887,36.32794325,127.4545074,36.35520573,4618.98,7680
2023-05-27 00:42:00,127.3795549,36.36858418,127.4331202,36.44540727,11644.0,12840
2023-05-27 00:42:00,127.4373488,36.33874447,127.4628909,36.3329733,3909.07,6480
2023-05-27 00:42:00,127.3741664,36.35250813,127.3324863,36.33841171,5488.17,8280
2023-05-27 00:43:00,127.3450086,36.35281373,127.3736957,36.35156864,3897.08,6120
2023-05-27 00:43:00,127.3601807,36.35614615,127.3766329,36.3519732,2245.12,4920
2023-05-27 00:44:00,127.3923024,36.30846256,127.4014203,36.30699593,1477.63,3960
2023-05-27 00:44:00,127.3895703,36.35128109,127.3999823,36.34945099,1123.39,3960
2023-05-27 00:44:00,127.4249698,36.35901496,127.3846376,36.29899702,9455.3,11880
2023-05-27 00:45:00,127.4118169,36.3230547,127.3939723,36.3423313,3540.76,6240
2023-05-27 00:45:00,127.4495174,36.34174921,127.3976182,36.35773328,5765.01,7920
2023-05-27 00:45:00,127.4289759,36.45032892,127.3856195,36.43550557,4685.31,6840
2023-05-27 00:45:00,127.4244066,36.32552215,127.4658393,36.31632384,4761.42,7560
2023-05-27 00:45:00,127.4262415,36.35904812,127.4336424,36.36850892,1721.55,4080
2023-05-27 00:45:00,127.4455122,36.35737652,127.4371179,36.35865994,1861.55,4080
2023-05-27 00:46:00,127.2978271,36.34967887,127.3479923,36.3175692,8640.27,11040
2023-05-27 00:47:00,127.340526,36.34827547,127.3435151,36.33009888,3626.3,5640
2023-05-27 00:47:00,127.4365104,36.34912981,127.4161486,36.33557385,2495.93,5040
2023-05-27 00:47:00,127.3767123,36.35194447,127.3749306,36.32875416,3024.38,5520
2023-05-27 00:47:00,127.4352388,36.34849011,127.4447662,36.36630711,2740.02,5400
2023-05-27 00:48:00,127.3692191,36.35477811,127.3917327,36.33958658,2818.16,4920
2023-05-27 00:49:00,127.3892524,36.34749901,127.3736691,36.35151566,1995.88,4560
2023-05-27 00:49:00,127.3436988,36.35298475,127.3614609,36.35615783,2031.01,4200
2023-05-27 00:49:00,127.3191049,36.3876597,127.2831362,36.4776387,11865.93,14320
2023-05-27 00:50:00,127.3767409,36.35193413,127.4376981,36.36810666,7449.75,10800
2023-05-27 00:51:00,127.4049315,36.39489066,127.4056283,36.37849373,1852.76,3960
2023-05-27 00:51:00,127.3762832,36.35209687,127.3170863,36.38672023,7620.6,9720
2023-05-27 00:51:00,127.3766329,36.3519732,127.432486,36.35874831,5671.8,8880
2023-05-27 00:51:00,127.4321426,36.33233621,127.3464109,36.31232951,9108.65,11040
2023-05-27 00:52:00,127.427167,36.35127222,127.4075909,36.40167435,8046.84,10800
2023-05-27 00:52:00,127.4103409,36.34627842,127.3795511,36.36840316,4508.98,6600
2023-05-27 00:52:00,127.3867448,36.35268173,127.3766401,36.35881343,1534.69,4440
2023-05-27 00:52:00,127.4375044,36.35042156,127.4094253,36.32155848,5048.93,8280
2023-05-27 00:52:00,127.3614609,36.35615783,127.4395231,36.31817743,23353.57,24720
2023-05-27 00:53:00,127.424011,36.32663401,127.4667193,36.27947804,7415.44,9240
2023-05-27 00:53:00,127.3571007,36.3625588,127.3964959,36.33561641,5747.28,8280
2023-05-27 00:53:00,127.4094874,36.33348191,127.415737,36.32400186,2227.63,4560
2023-05-27 00:54:00,127.4261606,36.35094294,127.4255577,36.32594205,4139.3,6720
2023-05-27 00:54:00,127.4272862,36.36083949,127.4280711,36.35175486,3460.84,6240
2023-05-27 00:54:00,127.4629554,36.33333708,127.421533,36.31777843,4718.99,8160
2023-05-27 00:55:00,127.4295143,36.4498641,127.4375266,36.50758825,7678.6,10400
2023-05-27 00:55:00,127.4253848,36.3290503,127.349797,36.32091187,9397.18,12720
2023-05-27 00:55:00,127.3193341,36.37351103,127.3482319,36.38478971,5476.84,7680
2023-05-27 00:55:00,127.3867775,36.35748171,127.429802,36.3730687,5745.96,8400
2023-05-27 00:55:00,127.3381049,36.33097977,127.3092878,36.33481357,3772.11,6120
2023-05-27 00:55:00,127.3739349,36.35204606,127.3354028,36.35636754,4011.71,6120
2023-05-27 00:56:00,127.3945716,36.37572103,127.3970509,36.40047148,4572.66,6600
2023-05-27 00:56:00,127.350053,36.36058534,127.3780037,36.36399299,4102.57,6240
2023-05-27 00:57:00,127.4508286,36.3480374,127.3913309,36.31488787,7358.11,10560
2023-05-27 00:57:00,127.4549895,36.30629894,127.4398594,36.22169461,12522.84,14080
2023-05-27 00:57:00,127.3731429,36.35168283,127.3906016,36.33924221,2807.91,4920
2023-05-27 00:58:00,127.4320944,36.33100246,127.4651832,36.28607065,6125.97,8520
2023-05-27 01:00:00,127.4365484,36.35236251,127.3458462,36.32502108,10474.14,13560
2023-05-27 01:00:00,127.4392059,36.36572768,127.3938586,36.42077689,11040.38,12840
2023-05-27 01:00:00,127.3430638,36.35779862,127.3373666,36.36631659,1575.21,3960
2023-05-27 01:01:00,127.3764702,36.35203089,127.3980848,36.31242955,5733.44,8760
2023-05-27 01:02:00,127.3903727,36.33884807,127.3847725,36.33461794,1113.05,3960
2023-05-27 01:02:00,127.3784196,36.36924232,127.3984663,36.33357426,5685.69,7920
2023-05-27 01:03:00,127.4575496,36.32026083,127.4563976,36.35524924,4865.42,6600
2023-05-27 01:03:00,127.3056146,36.39065644,127.3198638,36.37561308,3294.0,5520
2023-05-27 01:03:00,127.4249575,36.32833593,127.3760534,36.34322578,5882.32,8520
2023-05-27 01:04:00,127.3396896,36.35595402,127.425372,36.35880025,8638.78,11640
2023-05-27 01:05:00,127.3378571,36.36380589,127.37664,36.36078287,3884.38,6000
2023-05-27 01:05:00,127.4371679,36.33382839,127.4608708,36.33094762,2844.85,5520
2023-05-27 01:05:00,127.3456609,36.32481207,127.3762342,36.34915642,4900.33,7680
2023-05-27 01:06:00,127.3821279,36.35785064,127.3647821,36.35096904,2309.13,5160
2023-05-27 01:06:00,127.3781354,36.3558433,127.4448245,36.32051882,8939.01,11760
2023-05-27 01:07:00,127.3815154,36.36893998,127.391488,36.314308,7488.81,10440
2023-05-27 01:07:00,127.4284885,36.37246494,127.4393852,36.35092069,2829.42,4800
2023-05-27 01:07:00,127.4503187,36.30393154,127.4542133,36.29624494,1038.43,3960
2023-05-27 01:07:00,127.4308855,36.33055271,127.4324066,36.32115301,1644.12,3960
2023-05-27 01:08:00,127.3901988,36.33892798,127.3647375,36.30132449,5779.23,8280
2023-05-27 01:09:00,127.4322762,36.35041852,127.4287535,36.33458414,2157.93,4680
2023-05-27 01:09:00,127.4110847,36.32205202,127.3687569,36.32315669,4795.11,7200
2023-05-27 01:09:00,127.4477016,36.35460141,127.4321744,36.34948229,2004.11,4560
2023-05-27 01:09:00,127.3858787,36.33368607,127.3383586,36.30010082,8130.31,10680
2023-05-27 01:09:00,127.3404714,36.35402367,127.3614555,36.35723766,2392.68,4680
2023-05-27 01:10:00,127.3516144,36.3876379,127.4025999,36.33061135,10806.07,12600
2023-05-27 01:10:00,127.3902304,36.35599064,127.3058568,36.36132934,8356.97,10440
2023-05-27 01:10:00,127.3187057,36.37375267,127.3403594,36.3555384,3732.88,6480
2023-05-27 01:11:00,127.3764601,36.29703908,127.3469757,36.35782194,10378.28,13320
2023-05-27 01:11:00,127.4386977,36.36528692,127.4502288,36.35606094,1675.63,4080
2023-05-27 01:12:00,127.3892505,36.35170847,127.3882361,36.34901983,644.14,3960
2023-05-27 01:12:00,127.4367108,36.35189543,127.3431832,36.32040642,11426.47,14040
2023-05-27 01:13:00,127.4586953,36.31173719,127.4461601,36.34056262,4805.66,6720
2023-05-27 01:14:00,127.3411431,36.33013264,127.3702128,36.34502623,3978.48,6240
2023-05-27 01:14:00,127.4026652,36.39642013,127.4565989,36.3168468,12073.18,14880
2023-05-27 01:14:00,127.4208851,36.32437683,127.4107513,36.32195823,1042.83,3960
2023-05-27 01:14:00,127.4269015,36.32688761,127.4393355,36.31824274,2687.29,5160
2023-05-27 01:15:00,127.3672127,36.3505777,127.3616076,36.35615783,1388.84,4200
2023-05-27 01:16:00,127.4614688,36.32782675,127.4595421,36.31726569,1363.12,3960
2023-05-27 01:16:00,127.38913,36.34901024,127.3889776,36.41889364,10001.01,12600
2023-05-27 01:16:00,127.4049342,36.39476614,127.3957026,36.37497626,2841.84,4920
2023-05-27 01:16:00,127.362141,36.35615784,127.3803399,36.35466872,2096.65,4680
2023-05-27 01:17:00,127.4011083,36.34895475,127.3160495,36.37596297,9687.83,12120
2023-05-27 01:18:00,127.4201007,36.33017795,127.4325126,36.35314754,3417.52,6240
2023-05-27 01:19:00,127.4325567,36.34380417,127.4512238,36.34868229,2192.73,4200
2023-05-27 01:19:00,127.3888505,36.34013307,127.4049668,36.32210414,2851.21,5520
2023-05-27 01:20:00,127.3985075,36.32283716,127.3911279,36.31536392,1268.85,3960
2023-05-27 01:21:00,127.3620179,36.35615784,127.3776242,36.33209848,3662.18,5880
2023-05-27 01:21:00,127.3762423,36.34842631,127.3952846,36.32675505,3559.87,5640
2023-05-27 01:21:00,127.3399547,36.30015919,127.3756818,36.35052414,8856.28,11520
2023-05-27 01:21:00,127.3411758,36.35543249,127.4141288,36.32114989,8413.52,10440
2023-05-27 01:22:00,127.4108948,36.32199906,127.3847313,36.29750474,4182.18,6240
2023-05-27 01:22:00,127.4273395,36.36086502,127.4255196,36.37209778,1558.11,3960
2023-05-27 01:23:00,127.4267166,36.32898366,127.4402956,36.30972162,2640.27,5400
2023-05-27 01:23:00,127.3403382,36.35112938,127.3338463,36.33600516,1940.34,4320
2023-05-27 01:23:00,127.3789489,36.35201621,127.3847054,36.29738662,7768.11,9840
2023-05-27 01:24:00,127.4328682,36.33190369,127.3502735,36.3605365,9172.3,12000
2023-05-27 01:24:00,127.3690737,36.35389887,127.3828953,36.34271184,1870.5,4440
2023-05-27 01:25:00,127.4436401,36.34443046,127.4264448,36.35113946,2465.35,4560
2023-05-27 01:25:00,127.4239492,36.32674486,127.4215138,36.34091732,2194.19,4920
2023-05-27 01:25:00,127.3776144,36.3499139,127.4313304,36.36753973,6788.28,9120
2023-05-27 01:26:00,127.4323711,36.3317493,127.3571188,36.37170598,8967.27,10440
2023-05-27 01:26:00,127.4598,36.3170754,127.5742507,36.30635509,14725.34,17140
2023-05-27 01:27:00,127.3923217,36.426004,127.3864293,36.43313614,1242.98,3960
2023-05-27 01:27:00,127.392551,36.33956162,127.3929483,36.41545204,13125.92,14760
2023-05-27 01:27:00,127.3324866,36.3360403,127.3459504,36.3209118,3273.17,5400
2023-05-27 01:28:00,127.3417636,36.2990839,127.345733,36.3209934,3201.99,5640
2023-05-27 01:28:00,127.3776548,36.34997947,127.3912611,36.31499767,4935.03,7320
2023-05-27 01:28:00,127.3508706,36.35615113,127.4227222,36.36508599,7176.53,9600
2023-05-27 01:28:00,127.3979419,36.32049333,127.3729054,36.32134438,3476.03,5520
2023-05-27 01:28:00,127.3372562,36.29889821,127.09747,36.20182428,32751.8,35660
2023-05-27 01:28:00,127.35101,36.35828025,127.3818824,36.3358159,5146.21,7200
2023-05-27 01:30:00,127.4323397,36.33185379,127.4252563,36.36642772,4842.52,7200
2023-05-27 01:30:00,127.3828325,36.34339382,127.4115648,36.3358692,4339.39,6960
2023-05-27 01:30:00,127.3929505,36.32057094,127.4073395,36.33443143,2599.81,4800
2023-05-27 01:30:00,127.3886395,36.334715,127.3415187,36.33943786,6738.63,10440
2023-05-27 01:30:00,127.4397838,36.33301845,127.455202,36.30948357,3435.91,5880
2023-05-27 01:31:00,127.3877419,36.37427278,127.4266113,36.32740559,7118.1,9120
2023-05-27 01:31:00,127.4377171,36.36442612,127.4137988,36.32567532,7728.13,10560
2023-05-27 01:31:00,127.3740839,36.34730756,127.3408674,36.33101611,4616.46,6840
2023-05-27 01:31:00,127.3483455,36.35866507,127.4587007,36.2997693,14138.52,15960
2023-05-27 01:32:00,127.384555,36.29626937,127.3925678,36.31715322,2514.96,5280
2023-05-27 01:32:00,127.4215153,36.340918,127.4352209,36.34848415,1506.91,3960
2023-05-27 01:32:00,127.3469809,36.35784317,127.3931509,36.34026681,5622.97,8040
2023-05-27 01:32:00,127.4109468,36.32201386,127.4526529,36.34924703,7235.68,9960
2023-05-27 01:33:00,127.4196653,36.34830605,127.4142022,36.32733101,3567.73,6600
2023-05-27 01:33:00,127.4439504,36.31099298,127.4852938,36.33675301,6069.23,8040
2023-05-27 01:34:00,127.343809,36.3596867,127.3093928,36.39229413,5571.16,7680
2023-05-27 01:34:00,127.3903369,36.33903627,127.4257985,36.35669387,5225.9,7560
2023-05-27 01:37:00,127.3405934,36.33056055,127.3492036,36.30807568,3689.56,6000
2023-05-27 01:38:00,127.4365484,36.35237693,127.3736357,36.36623183,6818.28,9480
2023-05-27 01:38:00,127.3749878,36.34579239,127.3861907,36.3038115,6139.78,8400
2023-05-27 01:40:00,127.3569566,36.36272878,127.392779,36.37574701,3827.78,6000
2023-05-27 01:40:00,127.4376154,36.35022413,127.4652354,36.28589741,8705.51,10560
2023-05-27 01:40:00,127.3912915,36.31491383,127.4263897,36.3224885,3658.45,6480
2023-05-27 01:41:00,127.3940571,36.3450151,127.377504,36.35447218,2496.28,5400
2023-05-27 01:41:00,127.446453,36.364809,127.3926783,36.31563406,8210.44,10920
2023-05-27 01:41:00,127.3153932,36.36626324,127.3878258,36.34048541,13869.27,16800
2023-05-27 01:41:00,127.404207,36.39785356,127.3786032,36.38239062,3961.59,6120
2023-05-27 01:42:00,127.4213575,36.36151529,127.3826259,36.33808922,5841.68,8400
2023-05-27 01:42:00,127.4108531,36.32198721,127.4326363,36.3542885,5548.53,7920
2023-05-27 01:42:00,127.4577162,36.3038536,127.4251533,36.37855347,10175.46,12960
2023-05-27 01:43:00,127.3936937,36.33604139,127.3419572,36.3616798,6209.96,8760
2023-05-27 01:43:00,127.3502503,36.36054162,127.3785931,36.36734012,3027.23,5280
2023-05-27 01:43:00,127.4342497,36.32438573,127.4024102,36.30990109,4170.04,6720
2023-05-27 01:43:00,127.4266113,36.32740559,127.4454245,36.32112171,2383.84,5160
2023-05-27 01:43:00,127.4277847,36.3513903,127.3841201,36.34123426,5316.45,7800
2023-05-27 01:45:00,127.4272586,36.35682449,127.4232148,36.35968178,645.13,3960
2023-05-27 01:45:00,127.3938203,36.41548459,127.423318,36.43867572,4838.62,6960
2023-05-27 01:45:00,127.4107133,36.32194742,127.3648723,36.30229948,5147.61,7440
2023-05-27 01:45:00,127.388179,36.34076305,127.3792376,36.33571677,1116.47,3960
2023-05-27 01:46:00,127.3921034,36.42598124,127.4304848,36.45156283,5926.66,8280
2023-05-27 01:46:00,127.3739314,36.35203916,127.3653163,36.35809276,1630.31,4080
2023-05-27 01:46:00,127.3913387,36.31477014,127.4233231,36.43354587,16016.28,17520
2023-05-27 01:47:00,127.4192631,36.32881883,127.4371384,36.3230575,2524.3,5280
2023-05-27 01:47:00,127.3498691,36.32565297,127.3418388,36.30672715,2944.14,5160
2023-05-27 01:48:00,127.3326195,36.3406403,127.3750934,36.34619756,5643.61,7800
2023-05-27 01:49:00,127.3424228,36.33012108,127.3457315,36.32084004,2062.12,4080
2023-05-27 01:49:00,127.4261215,36.32876295,127.4065648,36.30762897,3649.87,5760
2023-05-27 01:49:00,127.3795255,36.3669795,127.3359184,36.36023171,7794.72,10440
2023-05-27 01:50:00,127.4267639,36.32713379,127.4506237,36.33734828,3355.13,6240
2023-05-27 01:51:00,127.3861954,36.3025183,127.3159026,36.29927457,7774.68,9840
2023-05-27 01:51:00,127.3774322,36.35980027,127.3736183,36.36605373,1248.72,3960
2023-05-27 01:51:00,127.3472559,36.358942,127.3984829,36.35578353,4940.93,6960
2023-05-27 01:51:00,127.3315477,36.33833571,127.3032876,36.33764418,4336.71,6480
2023-05-27 01:51:00,127.465227,36.28592365,127.4551974,36.30587141,2531.7,4560
2023-05-27 01:51:00,127.3867283,36.34925006,127.3675481,36.34482248,2728.27,5280
2023-05-27 01:52:00,127.4367689,36.35176948,127.3885841,36.3512839,5609.08,7920
2023-05-27 01:53:00,127.4267848,36.32709634,127.4631504,36.33028402,4313.88,6960
2023-05-27 01:53:00,127.3385266,36.29511139,127.3506543,36.30579175,2191.59,4800
2023-05-27 01:53:00,127.3917154,36.31763222,127.3884922,36.33347909,2316.57,4560
2023-05-27 01:53:00,127.4236848,36.32723197,127.385632,36.33389348,5142.96,8040
2023-05-27 01:54:00,127.3653407,36.35661471,127.3230853,36.36578783,4206.08,6600
2023-05-27 01:55:00,127.3779491,36.35045713,127.3858509,36.30458585,6614.08,8640
2023-05-27 01:55:00,127.3451222,36.35913747,127.3743025,36.35295674,3256.42,5280
2023-05-27 01:55:00,127.3754276,36.36734724,127.3665805,36.34015192,4381.57,6600
2023-05-27 01:55:00,127.3816962,36.36971601,127.4068189,36.33962243,5372.32,7320
2023-05-27 01:56:00,127.341916,36.35522296,127.3719327,36.34195226,4174.88,6480
2023-05-27 01:56:00,127.3517754,36.35816738,127.3532761,36.31134407,6235.39,8160
2023-05-27 01:57:00,127.4367387,36.31384045,127.4468354,36.32184688,1464.14,3960
2023-05-27 01:57:00,127.4690595,36.27240708,127.4247515,36.32375375,7734.46,9480
2023-05-27 01:58:00,127.4240685,36.32653103,127.4546136,36.32658052,3800.4,6000
2023-05-27 01:58:00,127.4377504,36.34966896,127.391826,36.31593961,6240.22,8520
